1	2508.9066650390623	235.2810050216154	2745.066650390625	2339.7333984375
2	2956.939990234375	152.4457623202914	2688.86669921875	2903.13330078125
3	3106.5599853515623	164.99192167199948	2961.13330078125	3058.066650390625
4	3160.593359375	113.99964982218573	3175.60009765625	3145.13330078125
5	3240.38671875	90.08979774132126	3306.0	3321.666748046875
6	3325.766650390625	219.78129081782947	3260.066650390625	3425.7333984375
7	3657.1600341796875	568.5196385505452	4270.2001953125	4626.33349609375
8	4042.7065673828124	440.0806572873371	4692.39990234375	4295.7998046875
9	4289.87333984375	502.41369946526277	5018.2666015625	4698.93310546875
10	4370.459985351563	527.0548204524298	4569.0	4739.13330078125
11	4551.066650390625	535.6042361172057	4366.2666015625	3971.86669921875
12	4507.206640625	861.8691467829779	3845.933349609375	4942.2666015625
13	4219.139974975586	1521.139657715289	4607.60009765625	5524.466796875
14	4483.886618041992	1758.070579154891	4758.13330078125	6110.466796875
15	4560.39338684082	1742.9496766362934	4091.066650390625	7009.466796875
16	5090.366650390625	1496.3654922036826	1338.13330078125	6629.39990234375
17	4897.213354492187	1592.1953229001192	1381.86669921875	6636.0
18	4760.553369140625	1493.3179693769262	1422.0	6538.33349609375
19	4959.80673828125	1389.1039004049458	2121.199951171875	7052.33349609375
20	5041.420068359375	1150.6693751613377	3285.199951171875	7052.33349609375
21	4407.286697387695	2013.0003573886572	3213.066650390625	7052.33349609375
22	4833.6400146484375	1505.8209989316974	2788.60009765625	7052.33349609375
23	4140.85339050293	2450.530937599245	89.33333587646484	7052.33349609375
24	4305.6067237854	2071.5280041126266	3362.333251953125	7052.33349609375
25	4733.986669921875	1547.5230021292364	5094.39990234375	7052.33349609375
26	4637.853381347656	1844.8292545640732	1153.4000244140625	7052.33349609375
27	4167.906683349609	2062.321500763604	1986.4000244140625	7052.33349609375
28	4687.193389892578	1737.9933329032203	3316.0	7052.33349609375
29	5105.2200927734375	1062.6056533890535	3369.533447265625	7052.33349609375
30	5027.946752929687	1245.1973488678864	2551.199951171875	7052.33349609375
31	5069.16669921875	1334.811399641488	2149.0	7052.33349609375
32	4934.106713867188	1326.157207906982	2503.60009765625	7052.33349609375
33	4662.286727142334	1930.20429824609	88.33333587646484	7052.33349609375
34	4730.640043640136	1886.1508146469857	106.19999694824219	7052.33349609375
35	4555.8733932495115	2034.8135182271242	106.19999694824219	7052.33349609375
36	4560.093388366699	2029.579758632632	106.19999694824219	7052.33349609375
37	4396.646714782715	2281.0837456083736	106.19999694824219	7052.33349609375
38	4389.706712341309	2293.730855815012	106.19999694824219	7052.33349609375
39	4396.300047302246	2281.7121495817532	106.19999694824219	7052.33349609375
40	4396.300047302246	2281.7121495817532	106.19999694824219	7052.33349609375
