Average	SD	Min	Max
1259.5000122070312	339.83569498498343	760.0999755859375	2018.0333251953125
1653.0133544921875	236.87012051197485	1400.433349609375	1723.3333740234375
1728.763330078125	182.01337094113197	1767.4666748046875	1848.066650390625
1765.5433227539063	117.08494092893484	1731.066650390625	1833.8333740234375
1998.0333374023437	225.38914924550153	2014.4000244140625	2084.333251953125
2040.713330078125	335.1252507806709	1637.199951171875	2448.666748046875
2298.376672363281	349.19715331189633	2780.5	2513.933349609375
2456.413330078125	167.25119803940723	2773.300048828125	2464.300048828125
2548.8332763671874	227.35078121976215	2784.39990234375	2728.333251953125
2595.0866821289064	369.72987453560216	2602.39990234375	3358.2333984375
2650.0066650390627	560.3187911417946	2588.199951171875	3912.300048828125
2604.206671142578	940.0064179064478	2358.89990234375	3857.89990234375
2891.8166748046874	566.384963637427	2797.86669921875	3743.033447265625
2933.1599609375	538.4416346067544	2874.800048828125	3819.699951171875
3259.756701660156	672.4542842957907	2832.433349609375	4147.56689453125
3394.406640625	480.5449519476094	2701.36669921875	4047.933349609375
3345.349951171875	443.30858817238493	2929.966552734375	4052.933349609375
3249.5966552734376	676.6019385344421	2262.533447265625	4177.43310546875
3189.0766845703124	538.8545063372362	2859.39990234375	3694.300048828125
3326.0966552734376	433.29226317918483	2876.333251953125	3804.466552734375
3397.9566650390625	420.13191579356567	2865.466552734375	3846.433349609375
3362.27001953125	465.99049005610294	2897.199951171875	3741.166748046875
3426.1433349609374	480.4714116923094	2879.566650390625	3865.466552734375
3478.5000244140624	431.54241544558806	2912.5	3982.533447265625
3505.1366943359376	445.73493736688334	2866.933349609375	3876.36669921875
3483.58662109375	468.188169864112	2748.433349609375	3815.13330078125
3524.9999755859376	509.18115156102897	2693.466552734375	3842.566650390625
3517.683349609375	489.85018481718	2796.60009765625	4147.33349609375
3524.0833251953127	523.3550407689047	2772.5	4095.63330078125
3500.5266357421874	552.7458665677852	2620.7666015625	4103.2998046875
3514.7233154296873	512.9670902599502	2832.833251953125	4187.13330078125
3513.2033203125	505.0325809707441	2787.833251953125	3839.2666015625
3542.760009765625	474.2167065590257	2888.36669921875	3857.7333984375
3436.4532958984373	501.7791950701825	2764.2666015625	3968.39990234375
3493.6033447265627	493.14728262007003	2792.566650390625	4215.2333984375
3550.32333984375	542.2989640167615	2777.300048828125	4378.36669921875
3548.2300048828124	496.2779818493766	2840.533447265625	4232.5
3553.2432861328125	492.39593514809656	2832.39990234375	4077.39990234375
3532.7833251953125	490.63749285331795	2835.433349609375	3933.89990234375
3508.7366943359375	514.1804265065695	2835.433349609375	3895.2666015625
3516.0	491.79100686702935	2835.433349609375	3915.199951171875
3507.1532958984376	483.32701184396745	2835.433349609375	3955.333251953125
3534.7366943359375	484.32934295384666	2835.433349609375	4189.2001953125
3532.02998046875	495.7007947151944	2835.433349609375	4214.033203125
3549.12001953125	488.93961011246864	2835.433349609375	4265.966796875
3546.8400146484373	491.0178462553811	2835.433349609375	4265.966796875
3548.706689453125	488.46652589647846	2835.433349609375	4265.966796875
3536.4566650390625	504.85357077668453	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
3548.086669921875	488.40586440034616	2835.433349609375	4265.966796875
Total Run Time: 0:0:3
Total Learning Time: 0:0:0

Parameters: Pruning: 1, Pop Const: 30, Selection Ratio: 0.1, Converged at 0.1 * step-size
