Average	SD	Min	Max
1190.8600158691406	277.6330252948053	1279.2667236328125	1610.13330078125
1657.1199829101563	181.90563363176196	1454.5999755859375	1868.6666259765625
1852.5266845703125	281.23176670419866	1782.066650390625	2262.0
2078.9733154296873	265.2689374246524	2236.199951171875	2121.466552734375
2223.813342285156	297.6135109484232	2433.60009765625	1728.4666748046875
2333.2000122070312	474.95528929272996	2413.066650390625	1973.13330078125
1894.6533126831055	771.825710346715	1132.6666259765625	2226.7333984375
2600.0266403198243	1356.6493852294245	1072.933349609375	2480.199951171875
2501.313296508789	1292.5719435789665	281.0666809082031	3041.86669921875
2564.8333099365236	1450.3164900580252	216.86666870117188	2996.0
3523.2600341796874	918.6552672669114	3605.466552734375	2618.933349609375
3696.046667480469	918.6501816008285	3630.39990234375	1842.3333740234375
3891.0533203125	1006.0223742794864	3554.800048828125	4541.93310546875
4164.77998046875	1134.3463509142707	3671.933349609375	4637.66650390625
4002.5733184814453	1487.8946566141235	485.1333312988281	4806.7333984375
4166.326684570313	1042.4599963779715	3699.333251953125	5321.2666015625
4412.113354492188	1211.3137335537244	3411.199951171875	6078.66650390625
3849.1067016601564	2055.318656733567	376.79998779296875	5645.7998046875
3772.773327636719	1966.2293510471723	705.5999755859375	5198.60009765625
3997.2333709716795	1662.075104913815	380.9333190917969	5644.86669921875
3728.6933044433595	1710.8739842811217	554.3333129882812	5513.13330078125
3816.0266296386717	1816.6927481501052	554.3333129882812	5695.39990234375
3720.446673583984	1718.919435622158	554.3333129882812	5833.86669921875
3745.960028076172	1833.6638410011662	554.3333129882812	6299.33349609375
3722.600018310547	1792.5959530825787	554.3333129882812	6106.33349609375
3753.613311767578	1708.9571280748066	554.3333129882812	6106.33349609375
3659.400030517578	1610.9013009324126	554.3333129882812	6106.33349609375
3963.7733459472656	1649.2356692392186	554.3333129882812	6106.33349609375
3957.8533264160155	1649.8227239435741	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
3958.226666259766	1650.2290487394146	554.3333129882812	6106.33349609375
